character names;puid order;puid_order offset;character order;character order offset;*character;*character offset;category;category offset;class id;class id offset;age;age offset;is_woman;is_woman offset;height;height offset;height_range;height_range offset;body_type;body_type offset;language;language offset;voicer;voicer offset;face_target;face_target offset;tex_skin;tex_skin offset;tex_face1;tex_face1 offset;tex_face2;tex_face2 offset;tex_face3;tex_face3 offset;tex_face4;tex_face4 offset;tex_hair1;tex_hair1 offset;tex_hair2;tex_hair2 offset;tex_tops1;tex_tops1 offset;tex_tops2;tex_tops2 offset;tex_tops3;tex_tops3 offset;tex_tops4;tex_tops4 offset;tex_btms1;tex_btms1 offset;tex_btms2;tex_btms2 offset;tex_btms3;tex_btms3 offset;dedit_category;dedit_category offset;dedit;dedit offset;face;face offset;hair;hair offset;tops;tops offset;btms;btms offset;face_flags;face_flags offset;hair_flags;hair_flags offset;tops_flags;tops_flags offset;btms_flags;btms_flags offset;bag_type;bag_type offset;is_face_correct;is_face_correct offset;is_invalid;is_invalid offset;org_id;org_id offset;is_reuse;is_reuse offset
c_ea_h_public_md_nrl_jh10;4233;108808;1621;149164;4284;172404;14;177409;26;180773;6;184137;0;186082;175;189546;5;196274;2;201381;4;204745;101;209730;4294967295;219700;0;228289;0;231653;0;235017;0;238381;0;241745;0;245109;0;248473;2;251837;6;255201;3;258565;8;261929;0;265293;0;268657;0;272021;1;275385;30;280370;7;290340;220;303792;287;317244;567;330696;38912;350632;8796093022224;377536;542113792;404440;25769803776;431344;2;446901;1;448846;0;449270;0;452734;1;456422
c_ea_h_public_od_nrl_jh01;4234;108812;1622;149168;4285;172406;14;177410;26;180774;7;184138;0;186082;175;189548;5;196276;2;201382;4;204746;103;209732;4294967295;219704;0;228290;0;231654;0;235018;0;238382;0;241746;1;245110;0;248474;0;251838;0;255202;0;258566;0;261930;0;265294;0;268658;0;272022;2;275386;104;280372;5;290344;219;303796;296;317248;569;330700;6144;350640;4;377544;141557760;404448;25769803776;431352;0;446902;1;448846;0;449270;0;452736;1;456422
c_ea_h_public_od_nrl_jh02;4235;108816;1623;149172;4286;172408;14;177411;26;180775;7;184139;0;186082;175;189550;5;196278;2;201383;4;204747;103;209734;4294967295;219708;0;228291;0;231655;0;235019;0;238383;0;241747;2;245111;0;248475;5;251839;0;255203;0;258567;0;261931;0;265295;2;268659;0;272023;2;275387;89;280374;6;290348;220;303800;277;317252;569;330704;38912;350648;1026;377552;3145728;404456;25769803776;431360;0;446903;1;448846;0;449270;0;452738;1;456422
c_ea_h_public_od_nrl_jh03;4236;108820;1624;149176;4287;172410;14;177412;26;180776;7;184140;0;186083;175;189552;5;196280;2;201384;4;204748;103;209736;4294967295;219712;0;228292;0;231656;0;235020;0;238384;0;241748;1;245112;3;248476;2;251840;10;255204;2;258568;0;261932;1;265296;1;268660;0;272024;2;275388;82;280376;7;290352;220;303804;287;317256;563;330708;6144;350656;8796093022216;377560;5242880;404464;77309411328;431368;0;446904;1;448847;0;449271;0;452740;1;456423
c_ea_h_public_od_nrl_jh04;4237;108824;1625;149180;4288;172412;14;177413;26;180777;7;184141;0;186083;175;189554;5;196282;2;201385;4;204749;103;209738;4294967295;219716;0;228293;0;231657;0;235021;0;238385;0;241749;1;245113;0;248477;0;251841;2;255205;0;258569;0;261933;0;265297;0;268661;0;272025;2;275389;63;280378;33;290356;219;303808;280;317260;4294967295;330712;169984;350664;16;377568;141557760;404472;0;431376;0;446905;1;448847;0;449271;0;452742;1;456423
c_ea_h_public_od_nrl_jh05;4238;108828;1626;149184;5873;172414;14;177414;26;180778;7;184142;0;186083;175;189556;5;196284;2;201386;4;204750;103;209740;4294967295;219720;0;228294;0;231658;0;235022;0;238386;0;241750;1;245114;0;248478;5;251842;0;255206;0;258570;0;261934;0;265298;2;268662;0;272026;2;275390;120;280380;8;290360;220;303812;266;317264;569;330716;38912;350672;8796093022216;377576;544210944;404480;25769803776;431384;2;446906;1;448847;0;449271;0;452744;1;456423
c_ea_h_public_od_nrl_jh06;4239;108832;1627;149188;5874;172416;14;177415;26;180779;7;184143;0;186083;175;189558;5;196286;2;201387;4;204751;103;209742;4294967295;219724;0;228295;0;231659;0;235023;0;238387;0;241751;1;245115;4;248479;0;251843;0;255207;2;258571;0;261935;15;265299;1;268663;0;272027;2;275391;89;280382;9;290364;220;303816;288;317268;563;330720;6144;350680;1026;377584;540016640;404488;42949672960;431392;2;446907;1;448847;0;449271;0;452746;1;456423
c_ea_h_public_od_nrl_jh07;4240;108836;1628;149192;5875;172418;14;177416;26;180780;7;184144;0;186083;175;189560;5;196288;2;201388;4;204752;103;209744;4294967295;219728;0;228296;0;231660;0;235024;0;238388;0;241752;1;245116;0;248480;0;251844;1;255208;0;258572;0;261936;0;265300;0;268664;0;272028;2;275392;104;280384;68;290368;218;303820;296;317272;563;330724;38912;350688;16;377592;7340032;404496;25769803776;431400;0;446908;1;448847;0;449271;0;452748;1;456423
c_ea_h_public_od_nrl_jh08;4241;108840;1629;149196;5876;172420;14;177417;26;180781;7;184145;0;186083;175;189562;5;196290;2;201389;4;204753;103;209746;4294967295;219732;0;228297;0;231661;0;235025;0;238389;0;241753;2;245117;3;248481;0;251845;10;255209;0;258573;3;261937;0;265301;0;268665;0;272029;2;275393;90;280386;79;290372;220;303824;280;317276;4294967295;330728;6144;350696;4398046511108;377600;141557760;404504;0;431408;0;446909;1;448847;0;449271;0;452750;1;456423
c_ea_h_public_od_nrl_jh09;4242;108844;1630;149200;5877;172422;14;177418;26;180782;7;184146;0;186083;175;189564;5;196292;2;201390;4;204754;103;209748;4294967295;219736;0;228298;0;231662;0;235026;0;238390;0;241754;1;245118;0;248482;2;251846;0;255210;0;258574;0;261938;0;265302;0;268666;0;272030;2;275394;98;280388;36;290376;219;303828;290;317280;569;330732;38912;350704;4;377608;5242880;404512;77309411328;431416;0;446910;1;448847;0;449271;0;452752;1;456423
c_ea_h_public_od_nrl_jh10;4243;108848;1631;149204;5878;172424;14;177419;26;180783;7;184147;0;186083;175;189566;5;196294;2;201391;4;204755;103;209750;4294967295;219740;0;228299;0;231663;0;235027;0;238391;0;241755;1;245119;0;248483;0;251847;2;255211;0;258575;0;261939;2;265303;0;268667;0;272031;2;275395;91;280390;47;290380;218;303832;277;317284;565;330736;6144;350712;4;377616;540016640;404520;25769803776;431424;2;446911;1;448847;0;449271;0;452754;1;456423
c_ea_h_public_yg_nrl_jh01;4244;108852;1632;149208;5879;172426;14;177420;26;180784;5;184148;0;186084;175;189568;5;196296;2;201392;4;204756;98;209752;4294967295;219744;0;228300;0;231664;0;235028;0;238392;0;241756;0;245120;0;248484;0;251848;0;255212;0;258576;0;261940;0;265304;0;268668;0;272032;1;275396;51;280392;32;290384;219;303836;271;317288;569;330740;38912;350720;16;377624;540016640;404528;42949672960;431432;3;446912;1;448848;0;449272;0;452756;1;456424
c_ea_h_public_yg_nrl_jh02;4245;108856;1633;149212;5880;172428;14;177421;26;180785;5;184149;0;186084;175;189570;5;196298;2;201393;4;204757;98;209754;4294967295;219748;0;228301;0;231665;0;235029;0;238393;0;241757;0;245121;0;248485;0;251849;0;255213;3;258577;0;261941;1;265305;0;268669;0;272033;1;275397;0;280394;25;290388;218;303840;287;317292;567;330744;6144;350728;2;377632;1078984704;404536;77309411328;431440;1;446913;1;448848;0;449272;0;452758;1;456424
c_ea_h_public_yg_nrl_jh03;4246;108860;1634;149216;5881;172430;14;177422;26;180786;5;184150;0;186084;175;189572;5;196300;2;201394;4;204758;98;209756;4294967295;219752;0;228302;0;231666;0;235030;0;238394;0;241758;0;245122;0;248486;0;251850;0;255214;0;258578;0;261942;3;265306;0;268670;0;272034;1;275398;18;280396;10;290392;220;303844;274;317296;570;330748;38912;350736;4398046511108;377640;540016640;404544;163208757248;431448;2;446914;1;448848;0;449272;0;452760;1;456424
c_ea_h_public_yg_nrl_jh04;4247;108864;1635;149220;5882;172432;14;177423;26;180787;5;184151;0;186084;175;189574;5;196302;2;201395;4;204759;98;209758;4294967295;219756;0;228303;0;231667;0;235031;0;238395;0;241759;0;245123;0;248487;0;251851;2;255215;0;258579;0;261943;0;265307;0;268671;0;272035;1;275399;43;280398;11;290396;218;303848;271;317300;564;330752;6144;350744;16;377648;1076887552;404552;180388626432;431456;1;446915;1;448848;0;449272;0;452762;1;456424
c_ea_h_public_yg_nrl_jh05;4248;108868;1636;149224;5883;172434;14;177424;26;180788;5;184152;0;186084;175;189576;5;196304;2;201396;4;204760;98;209760;4294967295;219760;0;228304;0;231668;0;235032;0;238396;0;241760;0;245124;0;248488;1;251852;0;255216;1;258580;0;261944;0;265308;0;268672;0;272036;1;275400;0;280400;12;290400;218;303852;274;317304;567;330756;38912;350752;32;377656;1076887552;404560;77309411328;431464;1;446916;1;448848;0;449272;0;452764;1;456424
c_ea_h_shp_md_nrl_jh01;4249;108872;1637;149228;5884;172436;14;177425;24;180789;6;184153;0;186084;175;189578;5;196306;2;201397;4;204761;101;209762;4294967295;219764;0;228305;0;231669;0;235033;0;238397;0;241761;0;245125;1;248489;0;251853;0;255217;0;258581;0;261945;0;265309;0;268673;0;272037;1;275401;21;280402;2;290404;218;303856;285;317308;4294967295;330760;6144;350760;1026;377664;548405248;404568;0;431472;0;446917;1;448848;0;449272;0;452766;1;456424
c_ea_h_shp_md_nrl_jh02;4250;108876;1638;149232;5885;172438;14;177426;24;180790;6;184154;0;186084;175;189580;5;196308;2;201398;4;204762;101;209764;4294967295;219768;0;228306;0;231670;0;235034;0;238398;0;241762;0;245126;1;248490;0;251854;0;255218;0;258582;0;261946;0;265310;0;268674;0;272038;1;275402;21;280404;26;290408;219;303860;280;317312;4294967295;330764;38912;350768;8;377672;145752064;404576;0;431480;0;446918;1;448848;0;449272;0;452768;1;456424
c_ea_h_shp_md_nrl_jh03;4251;108880;1639;149236;5886;172440;14;177427;24;180791;6;184155;0;186084;175;189582;5;196310;2;201399;4;204763;101;209766;4294967295;219772;0;228307;0;231671;0;235035;0;238399;0;241763;0;245127;1;248491;1;251855;10;255219;0;258583;0;261947;0;265311;0;268675;0;272039;1;275403;21;280406;27;290412;218;303864;285;317316;4294967295;330768;6144;350776;1026;377680;548405248;404584;0;431488;0;446919;1;448848;0;449272;0;452770;1;456424
c_ea_h_shp_md_nrl_jh04;4252;108884;1640;149240;5887;172442;14;177428;24;180792;6;184156;0;186085;175;189584;5;196312;2;201400;4;204764;101;209768;4294967295;219776;0;228308;0;231672;0;235036;0;238400;0;241764;0;245128;1;248492;0;251856;1;255220;0;258584;0;261948;0;265312;0;268676;0;272040;1;275404;21;280408;28;290416;218;303868;285;317320;4294967295;330772;38912;350784;4;377688;682622976;404592;0;431496;0;446920;1;448849;0;449273;0;452772;1;456425
c_ea_h_shp_md_nrl_jh05;4253;108888;1641;149244;5888;172444;14;177429;24;180793;6;184157;0;186085;175;189586;5;196314;2;201401;4;204765;101;209770;4294967295;219780;0;228309;0;231673;0;235037;0;238401;0;241765;0;245129;1;248493;0;251857;0;255221;0;258585;0;261949;0;265313;0;268677;0;272041;1;275405;21;280410;3;290420;218;303872;285;317324;4294967295;330776;38912;350792;16;377696;548405248;404600;0;431504;0;446921;1;448849;0;449273;0;452774;1;456425
c_ea_h_shp_md_nrl_jh06;4254;108892;1642;149248;5889;172446;14;177430;24;180794;6;184158;0;186085;175;189588;5;196316;2;201402;4;204766;101;209772;4294967295;219784;0;228310;0;231674;0;235038;0;238402;0;241766;0;245130;1;248494;0;251858;2;255222;3;258586;8;261950;0;265314;0;268678;0;272042;1;275406;21;280412;4;290424;218;303876;280;317328;4294967295;330780;38912;350800;1056;377704;145752064;404608;0;431512;0;446922;1;448849;0;449273;0;452776;1;456425
c_ea_h_shp_md_nrl_jh07;4255;108896;1643;149252;5890;172448;14;177431;24;180795;6;184159;0;186085;175;189590;5;196318;2;201403;4;204767;101;209774;4294967295;219788;0;228311;0;231675;0;235039;0;238403;0;241767;0;245131;1;248495;0;251859;0;255223;0;258587;0;261951;0;265315;0;268679;0;272043;1;275407;21;280414;29;290428;218;303880;285;317332;4294967295;330784;6144;350808;32;377712;565182464;404616;0;431520;0;446923;1;448849;0;449273;0;452778;1;456425
c_ea_h_shp_md_nrl_jh08;4256;108900;1644;149256;5891;172450;14;177432;24;180796;6;184160;0;186085;175;189592;5;196320;2;201404;4;204768;101;209776;4294967295;219792;0;228312;0;231676;0;235040;0;238404;0;241768;0;245132;1;248496;0;251860;3;255224;3;258588;8;261952;0;265316;0;268680;0;272044;1;275408;21;280416;5;290432;218;303884;285;317336;4294967295;330788;38912;350816;2;377720;682622976;404624;0;431528;0;446924;1;448849;0;449273;0;452780;1;456425
c_ea_h_shp_md_nrl_jh09;4257;108904;1645;149260;5892;172452;14;177433;24;180797;6;184161;0;186085;175;189594;5;196322;2;201405;4;204769;101;209778;4294967295;219796;0;228313;0;231677;0;235041;0;238405;0;241769;0;245133;1;248497;0;251861;0;255225;0;258589;0;261953;0;265317;0;268681;0;272045;1;275409;21;280418;6;290436;218;303888;285;317340;4294967295;330792;6144;350824;1028;377728;548405248;404632;0;431536;0;446925;1;448849;0;449273;0;452782;1;456425
c_ea_h_shp_md_nrl_jh10;4258;108908;1646;149264;5893;172454;14;177434;24;180798;6;184162;0;186085;175;189596;5;196324;2;201406;4;204770;101;209780;4294967295;219800;0;228314;0;231678;0;235042;0;238406;0;241770;0;245134;1;248498;0;251862;0;255226;3;258590;8;261954;0;265318;0;268682;0;272046;1;275410;21;280420;7;290440;218;303892;280;317344;4294967295;330796;38912;350832;4;377736;145752064;404640;0;431544;0;446926;1;448849;0;449273;0;452784;1;456425
c_ea_h_shp_od_nrl_jh01;4259;108912;1647;149268;5894;172456;14;177435;24;180799;7;184163;0;186085;175;189598;5;196326;2;201407;4;204771;103;209782;4294967295;219804;0;228315;0;231679;0;235043;0;238407;0;241771;1;245135;1;248499;0;251863;0;255227;0;258591;0;261955;0;265319;0;268683;0;272047;1;275411;21;280422;5;290444;218;303896;285;317348;4294967295;330800;6144;350840;2;377744;598736896;404648;0;431552;0;446927;1;448849;0;449273;0;452786;1;456425
c_ea_h_shp_od_nrl_jh02;4260;108916;1648;149272;5895;172458;14;177436;24;180800;7;184164;0;186086;175;189600;5;196328;2;201408;4;204772;103;209784;4294967295;219808;0;228316;0;231680;0;235044;0;238408;0;241772;1;245136;1;248500;0;251864;1;255228;3;258592;8;261956;0;265320;0;268684;0;272048;1;275412;21;280424;6;290448;219;303900;285;317352;4294967295;330804;38912;350848;1032;377752;682622976;404656;0;431560;0;446928;1;448850;0;449274;0;452788;1;456426
c_ea_h_shp_od_nrl_jh03;4261;108920;1649;149276;5896;172460;14;177437;24;180801;7;184165;0;186086;175;189602;5;196330;2;201409;4;204773;103;209786;4294967295;219812;0;228317;0;231681;0;235045;0;238409;0;241773;1;245137;0;248501;0;251865;0;255229;0;258593;0;261957;0;265321;0;268685;0;272049;1;275413;21;280426;7;290452;218;303904;285;317356;4294967295;330808;6144;350856;4;377760;548405248;404664;0;431568;0;446929;1;448850;0;449274;0;452790;1;456426
c_ea_h_shp_od_nrl_jh04;4262;108924;1650;149280;5897;172462;14;177438;24;180802;7;184166;0;186086;175;189604;5;196332;2;201410;4;204774;103;209788;4294967295;219816;0;228318;0;231682;0;235046;0;238410;0;241774;2;245138;1;248502;0;251866;2;255230;3;258594;8;261958;0;265322;0;268686;0;272050;1;275414;21;280428;33;290456;218;303908;280;317360;4294967295;330812;38912;350864;32;377768;145752064;404672;0;431576;0;446930;1;448850;0;449274;0;452792;1;456426
c_ea_h_shp_od_nrl_jh05;4263;108928;1651;149284;5898;172464;14;177439;24;180803;7;184167;0;186086;175;189606;5;196334;2;201411;4;204775;103;209790;4294967295;219820;0;228319;0;231683;0;235047;0;238411;0;241775;1;245139;1;248503;0;251867;0;255231;0;258595;0;261959;0;265323;0;268687;0;272051;1;275415;21;280430;8;290460;219;303912;285;317364;4294967295;330816;6144;350872;1028;377776;598736896;404680;0;431584;0;446931;1;448850;0;449274;0;452794;1;456426
c_ea_h_shp_od_nrl_jh06;4264;108932;1652;149288;5899;172466;14;177440;24;180804;7;184168;0;186086;175;189608;5;196336;2;201412;4;204776;103;209792;4294967295;219824;0;228320;0;231684;0;235048;0;238412;0;241776;2;245140;1;248504;0;251868;3;255232;3;258596;8;261960;0;265324;0;268688;0;272052;1;275416;21;280432;68;290464;218;303916;285;317368;4294967295;330820;38912;350880;16;377784;682622976;404688;0;431592;0;446932;1;448850;0;449274;0;452796;1;456426
c_ea_h_shp_od_nrl_jh07;4265;108936;1653;149292;5900;172468;14;177441;24;180805;7;184169;0;186086;175;189610;5;196338;2;201413;4;204777;103;209794;4294967295;219828;0;228321;0;231685;0;235049;0;238413;0;241777;1;245141;1;248505;0;251869;0;255233;0;258597;0;261961;0;265325;0;268689;0;272053;1;275417;21;280434;79;290468;218;303920;285;317372;4294967295;330824;6144;350888;4;377792;548405248;404696;0;431600;0;446933;1;448850;0;449274;0;452798;1;456426
c_ea_h_shp_od_nrl_jh08;4266;108940;1654;149296;5901;172470;14;177442;24;180806;7;184170;0;186086;175;189612;5;196340;2;201414;4;204778;103;209796;4294967295;219832;0;228322;0;231686;0;235050;0;238414;0;241778;1;245142;1;248506;0;251870;0;255234;3;258598;8;261962;0;265326;0;268690;0;272054;1;275418;21;280436;36;290472;219;303924;280;317376;4294967295;330828;38912;350896;1040;377800;145752064;404704;0;431608;0;446934;1;448850;0;449274;0;452800;1;456426
c_ea_h_shp_od_nrl_jh09;4267;108944;1655;149300;5902;172472;14;177443;24;180807;7;184171;0;186086;175;189614;5;196342;2;201415;4;204779;103;209798;4294967295;219836;0;228323;0;231687;0;235051;0;238415;0;241779;2;245143;1;248507;0;251871;0;255235;0;258599;0;261963;0;265327;0;268691;0;272055;1;275419;21;280438;47;290476;219;303928;285;317380;4294967295;330832;6144;350904;4;377808;598736896;404712;0;431616;0;446935;1;448850;0;449274;0;452802;1;456426
c_ea_h_shp_od_nrl_jh10;4268;108948;1656;149304;5903;172474;14;177444;24;180808;7;184172;0;186087;175;189616;5;196344;2;201416;4;204780;103;209800;4294967295;219840;0;228324;0;231688;0;235052;0;238416;0;241780;1;245144;1;248508;0;251872;1;255236;3;258600;8;261964;0;265328;0;268692;0;272056;1;275420;21;280440;5;290480;219;303932;285;317384;4294967295;330836;169984;350912;8;377816;682622976;404720;0;431624;0;446936;1;448851;0;449275;0;452804;1;456427
c_ea_h_shp_yg_nrl_jh01;4269;108952;1657;149308;5904;172476;14;177445;24;180809;5;184173;0;186087;175;189618;5;196346;2;201417;4;204781;95;209802;4294967295;219844;0;228325;0;231689;0;235053;0;238417;0;241781;0;245145;1;248509;0;251873;0;255237;0;258601;0;261965;0;265329;0;268693;0;272057;1;275421;21;280442;32;290484;218;303936;285;317388;4294967295;330840;6144;350920;64;377824;548405248;404728;0;431632;0;446937;1;448851;0;449275;0;452806;1;456427
c_ea_h_shp_yg_nrl_jh02;4270;108956;1658;149312;5905;172478;14;177446;24;180810;5;184174;0;186087;175;189620;5;196348;2;201418;4;204782;95;209804;4294967295;219848;0;228326;0;231690;0;235054;0;238418;0;241782;0;245146;1;248510;0;251874;2;255238;3;258602;8;261966;0;265330;0;268694;0;272058;1;275422;21;280444;25;290488;218;303940;280;317392;4294967295;330844;38912;350928;2;377832;145752064;404736;0;431640;0;446938;1;448851;0;449275;0;452808;1;456427
c_ea_h_shp_yg_nrl_jh03;4271;108960;1659;149316;5906;172480;14;177447;24;180811;5;184175;0;186087;175;189622;5;196350;2;201419;4;204783;95;209806;4294967295;219852;0;228327;0;231691;0;235055;1;238419;0;241783;0;245147;1;248511;0;251875;0;255239;0;258603;0;261967;0;265331;0;268695;0;272059;1;275423;21;280446;10;290492;226;303944;285;317396;4294967295;330848;6144;350936;0;377840;598736896;404744;0;431648;0;446939;1;448851;0;449275;0;452810;1;456427
c_ea_h_shp_yg_nrl_jh04;4272;108964;1660;149320;5907;172482;14;177448;24;180812;5;184176;0;186087;175;189624;5;196352;2;201420;4;204784;95;209808;4294967295;219856;0;228328;0;231692;0;235056;0;238420;0;241784;0;245148;1;248512;0;251876;3;255240;3;258604;8;261968;0;265332;0;268696;0;272060;1;275424;21;280448;11;290496;218;303948;285;317400;4294967295;330852;38912;350944;1028;377848;682622976;404752;0;431656;0;446940;1;448851;0;449275;0;452812;1;456427
c_ea_h_shp_yg_nrl_jh05;4273;108968;1661;149324;5908;172484;14;177449;24;180813;5;184177;0;186087;175;189626;5;196354;2;201421;4;204785;95;209810;4294967295;219860;0;228329;0;231693;0;235057;0;238421;0;241785;0;245149;1;248513;0;251877;0;255241;0;258605;0;261969;0;265333;0;268697;0;272061;1;275425;21;280450;12;290500;218;303952;285;317404;4294967295;330856;6144;350952;8;377856;548405248;404760;0;431664;0;446941;1;448851;0;449275;0;452814;1;456427
c_ea_h_shp_yg_nrl_jh06;4274;108972;1662;149328;5909;172486;14;177450;24;180814;5;184178;0;186087;175;189628;5;196356;2;201422;4;204786;95;209812;4294967295;219864;0;228330;0;231694;0;235058;0;238422;0;241786;0;245150;1;248514;0;251878;0;255242;3;258606;8;261970;0;265334;0;268698;0;272062;1;275426;21;280452;32;290504;219;303956;280;317408;4294967295;330860;38912;350960;2;377864;145752064;404768;0;431672;0;446942;1;448851;0;449275;0;452816;1;456427
c_ea_h_shp_yg_nrl_jh07;4275;108976;1663;149332;5910;172488;14;177451;24;180815;5;184179;0;186087;175;189630;5;196358;2;201423;4;204787;95;209814;4294967295;219868;0;228331;0;231695;0;235059;0;238423;0;241787;0;245151;1;248515;0;251879;0;255243;0;258607;0;261971;0;265335;0;268699;0;272063;1;275427;21;280454;25;290508;218;303960;285;317412;4294967295;330864;6144;350968;1040;377872;598736896;404776;0;431680;0;446943;1;448851;0;449275;0;452818;1;456427
c_ea_h_shp_yg_nrl_jh08;4276;108980;1664;149336;5911;172490;14;177452;24;180816;5;184180;0;186088;175;189632;5;196360;2;201424;4;204788;95;209816;4294967295;219872;0;228332;0;231696;0;235060;0;238424;0;241788;0;245152;1;248516;0;251880;1;255244;3;258608;8;261972;0;265336;0;268700;0;272064;1;275428;21;280456;13;290512;218;303964;285;317416;4294967295;330868;38912;350976;8;377880;682622976;404784;0;431688;0;446944;1;448852;0;449276;0;452820;1;456428
