character names;puid order;puid_order offset;character order;character order offset;*model;*model offset;is_reuse;is_reuse offset;category;category offset;class id;class id offset;age;age offset;is_woman;is_woman offset;is_face_correct;is_face_correct offset;height;height offset;height_range;height_range offset;body_type;body_type offset;language;language offset;bag_type;bag_type offset;tex_skin;tex_skin offset;tex_face1;tex_face1 offset;tex_face2;tex_face2 offset;tex_face3;tex_face3 offset;tex_face4;tex_face4 offset;tex_hair1;tex_hair1 offset;tex_hair2;tex_hair2 offset;tex_tops1;tex_tops1 offset;tex_tops2;tex_tops2 offset;tex_tops3;tex_tops3 offset;tex_tops4;tex_tops4 offset;tex_btms1;tex_btms1 offset;tex_btms2;tex_btms2 offset;tex_btms3;tex_btms3 offset;dedit_category;dedit_category offset;dedit;dedit offset;face;face offset;hair;hair offset;tops;tops offset;btms;btms offset;face_flags;face_flags offset;hair_flags;hair_flags offset;tops_flags;tops_flags offset;btms_flags;btms_flags offset;cloth_physics;cloth_physics offset;shoes_kind;shoes_kind offset;auto_wrinke_scale;auto_wrinkle_scale offset
c_ew_shop_gyukaku_01;7654;77155;1799;112400;5240;133334;0;134192;42;136135;0;139079;5;142023;1;143392;1;143760;165;147502;0;153382;2;157463;2;160407;0;163351;0;166295;0;169239;0;172183;0;175127;0;178071;0;181015;4;183959;0;186903;3;189847;3;192791;0;195735;0;198679;0;201623;0;204567;7;207511;331;212254;103;221732;224;233484;533;245236;659;256988;2048;275936;0;299432;3145728;322928;292057776128;346424;0;355752;2;357695;1.0;366036
c_ew_shop_kanidoraku_01;5401;71639;1800;106884;4763;130576;0;134193;42;136136;0;139080;6;142024;1;143393;1;143761;165;147504;0;153384;2;157464;3;160408;0;163352;0;166296;0;169240;0;172184;0;175128;0;178072;0;181016;0;183960;1;186904;0;189848;3;192792;0;195736;0;198680;0;201624;0;204568;4;207512;154;212256;87;221736;222;233488;534;245240;4294967295;256992;2048;275944;1032;299440;1048576;322936;0;346432;0;355753;6;357696;1.0;366040
c_ew_shop_karakan_01;5381;71583;1801;106828;4749;130548;0;134193;42;136137;0;139081;5;142025;1;143393;1;143761;165;147506;0;153386;2;157465;2;160409;0;163353;0;166297;0;169241;0;172185;0;175129;0;178073;0;181017;0;183961;0;186905;0;189849;0;192793;0;195737;0;198681;0;201625;0;204569;3;207513;124;212258;54;221740;221;233492;535;245244;661;256996;2048;275952;2;299448;0;322944;25769803776;346440;0;355753;4;357697;1.0;366044
c_ew_shop_karakan_02;5382;71587;1802;106832;4750;130550;0;134193;42;136138;0;139082;5;142026;1;143393;1;143761;165;147508;0;153388;2;157466;2;160410;0;163354;0;166298;0;169242;0;172186;0;175130;0;178074;0;181018;0;183962;0;186906;0;189850;0;192794;0;195738;0;198682;0;201626;0;204570;3;207514;124;212260;94;221744;221;233496;535;245248;661;257000;2048;275960;8;299456;0;322952;25769803776;346448;0;355753;4;357698;1.0;366048
c_ew_shop_komian_01;5389;71599;1803;106844;4753;130556;0;134193;42;136139;0;139083;6;142027;1;143393;1;143761;165;147510;0;153390;2;157467;2;160411;0;163355;0;166299;0;169243;0;172187;0;175131;0;178075;0;181019;0;183963;0;186907;0;189851;3;192795;0;195739;0;198683;0;201627;0;204571;4;207515;154;212262;88;221748;222;233500;536;245252;4294967295;257004;2048;275968;4;299464;1048576;322960;0;346456;0;355753;6;357699;1.0;366052
c_ew_shop_o_clubsega_01;7655;77159;1804;112404;5241;133336;0;134193;42;136140;0;139084;5;142028;1;143393;1;143761;165;147512;0;153392;2;157468;2;160412;0;163356;0;166300;0;169244;0;172188;0;175132;0;178076;0;181020;0;183964;1;186908;0;189852;3;192796;0;195740;0;198684;0;201628;0;204572;4;207516;154;212264;76;221752;222;233504;529;245256;656;257008;2048;275976;4;299472;1048576;322968;42949672960;346464;0;355753;2;357700;1.0;366056
c_ew_shop_o_clubsega_02;7656;77163;1805;112408;5242;133338;0;134193;42;136141;0;139085;5;142029;1;143393;1;143761;165;147514;0;153394;2;157469;2;160413;0;163357;0;166301;0;169245;0;172189;0;175133;0;178077;3;181021;0;183965;1;186909;0;189853;3;192797;0;195741;0;198685;0;201629;0;204573;4;207517;154;212266;90;221756;222;233508;529;245260;656;257012;2048;275984;4;299480;1048576;322976;42949672960;346472;0;355753;2;357701;1.0;366060
c_ew_shop_o_karakan_01;7657;77167;1806;112412;5243;133340;0;134193;42;136142;0;139086;5;142030;1;143393;1;143761;165;147516;0;153396;2;157470;2;160414;0;163358;0;166302;0;169246;0;172190;0;175134;0;178078;0;181022;0;183966;0;186910;0;189854;0;192798;0;195742;0;198686;0;201630;0;204574;3;207518;124;212268;91;221760;221;233512;535;245264;661;257016;2048;275992;4;299488;0;322984;25769803776;346480;0;355753;4;357702;1.0;366064
c_ew_shop_o_karakan_02;7658;77171;1807;112416;5244;133342;0;134193;42;136143;0;139087;5;142031;1;143393;1;143761;165;147518;0;153398;2;157471;2;160415;0;163359;0;166303;0;169247;0;172191;0;175135;0;178079;0;181023;0;183967;0;186911;0;189855;0;192799;0;195743;0;198687;0;201631;0;204575;3;207519;124;212270;86;221764;222;233516;535;245268;661;257020;2048;276000;4;299496;0;322992;25769803776;346488;0;355753;4;357703;1.0;366068
c_ew_shop_osyo_01;5402;71643;1808;106888;4764;130578;0;134194;42;136144;0;139088;6;142032;1;143394;1;143762;165;147520;0;153400;2;157472;2;160416;0;163360;0;166304;0;169248;0;172192;0;175136;0;178080;0;181024;0;183968;0;186912;0;189856;3;192800;0;195744;0;198688;0;201632;0;204576;0;207520;0;212272;88;221768;4294967295;233520;537;245272;659;257024;2048;276008;0;299504;3145728;323000;309237645312;346496;0;355754;4;357704;1.0;366072
c_ew_shop_ringer_01;7722;77399;1809;112644;5291;133456;0;134194;42;136145;0;139089;5;142033;1;143394;1;143762;165;147522;0;153402;2;157473;2;160417;0;163361;0;166305;0;169249;0;172193;0;175137;0;178081;3;181025;0;183969;1;186913;0;189857;3;192801;0;195745;0;198689;0;201633;0;204577;4;207521;157;212274;103;221772;4294967295;233524;538;245276;661;257028;2048;276016;8;299512;3145728;323008;163208757248;346504;0;355754;4;357705;1.0;366076
c_ew_shop_smile_01;5378;71571;1810;106816;4746;130542;0;134194;42;136146;0;139090;5;142034;1;143394;1;143762;165;147524;0;153404;2;157474;2;160418;0;163362;0;166306;0;169250;0;172194;0;175138;0;178082;0;181026;0;183970;1;186914;0;189858;3;192802;0;195746;0;198690;0;201634;0;204578;4;207522;154;212276;57;221776;227;233528;539;245280;4294967295;257032;2048;276024;1032;299520;1048576;323016;0;346512;0;355754;4;357706;1.0;366080
c_ew_shop_smile_02;7640;77099;1811;112344;5221;133306;0;134194;42;136147;0;139091;6;142035;1;143394;1;143762;165;147526;0;153406;2;157475;2;160419;0;163363;0;166307;0;169251;0;172195;0;175139;0;178083;0;181027;0;183971;1;186915;0;189859;3;192803;0;195747;0;198691;0;201635;0;204579;4;207523;154;212278;84;221780;227;233532;539;245284;4294967295;257036;2048;276032;1032;299528;1048576;323024;0;346520;0;355754;4;357707;1.0;366084
c_ew_shop_vette_01;5403;71647;1812;106892;4765;130580;0;134194;42;136148;0;139092;6;142036;1;143394;1;143762;165;147528;0;153408;2;157476;2;160420;0;163364;0;166308;0;169252;0;172196;0;175140;0;178084;0;181028;0;183972;8;186916;0;189860;3;192804;0;195748;0;198692;0;201636;0;204580;11;207524;466;212280;86;221784;221;233536;275;245288;661;257040;2048;276040;4;299536;137363456;323032;25769803776;346528;0;355754;4;357708;1.0;366088
c_ew_shop_wildjackson_01;5404;71651;1813;106896;4766;130582;0;134194;42;136149;0;139093;5;142037;1;143394;1;143762;165;147530;0;153410;2;157477;2;160421;0;163365;0;166309;0;169253;0;172197;0;175141;0;178085;0;181029;4;183973;0;186917;3;189861;3;192805;0;195749;0;198693;0;201637;0;204581;7;207525;331;212282;57;221788;224;233540;540;245292;655;257044;2048;276048;4398046511108;299544;3145728;323040;300647710720;346536;0;355754;3;357709;1.0;366092
c_ew_shop_wildjackson_02;7641;77103;1814;112348;5222;133308;0;134194;42;136150;0;139094;6;142038;1;143394;1;143762;165;147532;0;153412;2;157478;2;160422;0;163366;0;166310;0;169254;0;172198;0;175142;0;178086;0;181030;4;183974;0;186918;3;189862;3;192806;0;195750;0;198694;0;201638;0;204582;7;207526;331;212284;87;221792;224;233544;540;245296;655;257048;2048;276056;4398046511108;299552;3145728;323048;300647710720;346544;0;355754;3;357710;1.0;366096
c_ea_C04_goryu_boss;5795;73207;1815;108452;5320;131360;0;134194;19;136151;2;139095;6;142039;0;143394;1;143762;190;147534;0;153414;2;157479;3;160423;0;163367;0;166311;1;169255;0;172199;1;175143;0;178087;0;181031;0;183975;23;186919;5;189863;14;192807;5;195751;23;198695;2;201639;0;204583;22;207527;889;212286;20;221796;213;233548;270;245300;638;257052;137216;276064;2;299560;2351955968;323056;25769803776;346552;0;355754;1;357711;1.0;366100
c_ea_C06_jingon_boss;5796;73211;1816;108456;5348;131362;0;134195;19;136152;2;139096;6;142040;0;143395;1;143763;185;147536;0;153416;2;157480;6;160424;0;163368;0;166312;0;169256;0;172200;0;175144;0;178088;0;181032;0;183976;26;186920;12;189864;10;192808;4;195752;26;198696;1;201640;0;204584;15;207528;0;212288;18;221800;213;233552;541;245304;4294967295;257056;71680;276072;16;299568;4194304;323064;0;346560;0;355755;5;357712;1.0;366104
c_ea_C06_jingon_boss_knife;6939;75403;1817;110648;6507;132458;0;134195;19;136153;2;139097;6;142041;0;143395;1;143763;185;147538;0;153418;2;157481;6;160425;0;163369;0;166313;0;169257;0;172201;0;175145;0;178089;0;181033;0;183977;0;186921;0;189865;0;192809;0;195753;26;198697;1;201641;0;204585;15;207529;0;212290;18;221804;213;233556;541;245308;4294967295;257060;71680;276080;16;299576;6291456;323072;0;346568;0;355755;5;357713;1.0;366108
c_ea_C06_jingon_boss_knife_hact;7768;77527;1818;112772;4300;133520;0;134195;19;136154;2;139098;6;142042;0;143395;1;143763;185;147540;0;153420;2;157482;6;160426;0;163370;0;166314;0;169258;0;172202;0;175146;0;178090;0;181034;0;183978;0;186922;0;189866;0;192810;0;195754;26;198698;1;201642;0;204586;15;207530;0;212292;18;221808;213;233560;541;245312;4294967295;257064;71680;276088;16;299584;10485760;323080;0;346576;0;355755;5;357714;1.0;366112
c_ea_C08_goryu_boss;5797;73215;1819;108460;5345;131364;0;134195;19;136155;2;139099;6;142043;0;143395;1;143763;190;147542;0;153422;3;157483;3;160427;0;163371;0;166315;1;169259;0;172203;0;175147;0;178091;3;181035;0;183979;16;186923;11;189867;10;192811;5;195755;15;198699;2;201643;0;204587;23;207531;953;212294;1;221812;211;233564;281;245316;640;257068;6144;276096;8;299592;2291138560;323088;25769803776;346584;0;355755;1;357715;1.0;366116
c_ea_C12_jingon_boss;5798;73219;1820;108464;5316;131366;0;134195;19;136156;2;139100;6;142044;0;143395;1;143763;190;147544;0;153424;2;157484;6;160428;0;163372;0;166316;1;169260;0;172204;0;175148;0;178092;0;181036;0;183980;26;186924;12;189868;10;192812;4;195756;26;198700;1;201644;0;204588;15;207532;0;212296;17;221816;213;233568;289;245320;4294967295;257072;6144;276104;16;299600;0;323096;0;346592;0;355755;5;357716;1.0;366120
c_ea_C16_jingon_bossA;5799;73223;1821;108468;5339;131368;0;134195;19;136157;2;139101;6;142045;0;143395;1;143763;195;147546;0;153426;3;157485;6;160429;0;163373;0;166317;1;169261;0;172205;0;175149;0;178093;0;181037;0;183981;0;186925;0;189869;0;192813;0;195757;0;198701;0;201645;0;204589;15;207533;0;212298;2;221820;211;233572;507;245324;4294967295;257076;6144;276112;4;299608;0;323104;0;346600;0;355755;5;357717;1.0;366124
c_ea_C16_jingon_bossB;5800;73227;1822;108472;5340;131370;0;134195;19;136158;2;139102;6;142046;0;143395;1;143763;185;147548;0;153428;3;157486;6;160430;0;163374;0;166318;1;169262;0;172206;0;175150;0;178094;4;181038;0;183982;0;186926;0;189870;0;192814;0;195758;0;198702;0;201646;0;204590;15;207534;0;212300;3;221824;211;233576;507;245328;4294967295;257080;6144;276120;2;299616;0;323112;0;346608;0;355755;5;357718;1.0;366128
c_ea_LB_C06_fat_01;7929;78111;1823;113356;4447;133812;0;134195;19;136159;8;139103;6;142047;0;143395;1;143763;185;147550;10;153430;4;157487;6;160431;0;163375;0;166319;0;169263;0;172207;2;175151;0;178095;0;181039;0;183983;0;186927;10;189871;0;192815;0;195759;0;198703;0;201647;0;204591;9;207535;432;212302;39;221828;216;233580;261;245332;650;257084;137216;276128;2;299624;3145728;323120;163208757248;346616;0;355755;1;357719;1.0;366132
c_ea_LB_C06_fat_02;7930;78115;1824;113360;4446;133814;0;134196;19;136160;8;139104;6;142048;0;143396;1;143764;185;147552;10;153432;4;157488;6;160432;0;163376;0;166320;0;169264;0;172208;0;175152;0;178096;0;181040;0;183984;0;186928;10;189872;0;192816;0;195760;0;198704;0;201648;0;204592;9;207536;432;212304;23;221832;216;233584;261;245336;650;257088;6144;276136;16;299632;3145728;323128;163208757248;346624;0;355756;1;357720;1.0;366136
c_ea_LB_C06_fat_03;7931;78119;1825;113364;6486;133816;0;134196;19;136161;8;139105;6;142049;0;143396;1;143764;185;147554;10;153434;4;157489;6;160433;0;163377;0;166321;0;169265;0;172209;0;175153;0;178097;0;181041;0;183985;0;186929;10;189873;0;192817;0;195761;0;198705;0;201649;0;204593;9;207537;432;212306;102;221836;216;233588;512;245340;650;257092;169984;276144;16;299640;3145728;323136;163208757248;346632;0;355756;1;357721;1.0;366140
c_ea_LB_C06_fat_04;7932;78123;1826;113368;6143;133818;0;134196;19;136162;8;139106;6;142050;0;143396;1;143764;185;147556;10;153436;4;157490;6;160434;0;163378;0;166322;0;169266;0;172210;0;175154;0;178098;0;181042;0;183986;0;186930;10;189874;0;192818;0;195762;0;198706;0;201650;0;204594;9;207538;432;212308;39;221840;216;233592;261;245344;650;257096;88064;276152;4;299648;3145728;323144;163208757248;346640;0;355756;1;357722;1.0;366144
c_ea_LB_C06_fat_05;7933;78127;1827;113372;6144;133820;0;134196;19;136163;8;139107;6;142051;0;143396;1;143764;185;147558;10;153438;4;157491;6;160435;0;163379;0;166323;0;169267;0;172211;0;175155;0;178099;0;181043;0;183987;0;186931;10;189875;0;192819;0;195763;0;198707;0;201651;0;204595;9;207539;432;212310;23;221844;216;233596;512;245348;650;257100;71680;276160;16;299656;3145728;323152;163208757248;346648;0;355756;1;357723;1.0;366148
c_ea_LB_C06_fat_06;7934;78131;1828;113376;6145;133822;0;134196;19;136164;8;139108;5;142052;0;143396;1;143764;185;147560;10;153440;4;157492;6;160436;0;163380;0;166324;0;169268;0;172212;0;175156;0;178100;0;181044;0;183988;0;186932;10;189876;0;192820;0;195764;0;198708;0;201652;0;204596;9;207540;432;212312;31;221848;216;233600;261;245352;650;257104;153600;276168;8;299664;3145728;323160;163208757248;346656;0;355756;1;357724;1.0;366152
c_ea_LB_C06_fat_07;7935;78135;1829;113380;6146;133824;0;134196;19;136165;8;139109;5;142053;0;143396;1;143764;185;147562;10;153442;4;157493;6;160437;0;163381;0;166325;0;169269;0;172213;0;175157;0;178101;0;181045;0;183989;0;186933;10;189877;0;192821;0;195765;0;198709;0;201653;0;204597;9;207541;432;212314;30;221852;216;233604;261;245356;650;257108;6144;276176;4;299672;3145728;323168;163208757248;346664;0;355756;1;357725;1.0;366156
c_ea_LB_C06_fat_08;7936;78139;1830;113384;4449;133826;0;134196;19;136166;8;139110;5;142054;0;143396;1;143764;185;147564;10;153444;4;157494;6;160438;0;163382;0;166326;0;169270;0;172214;0;175158;0;178102;0;181046;0;183990;0;186934;10;189878;0;192822;0;195766;0;198710;0;201654;0;204598;9;207542;432;212316;39;221856;216;233608;512;245360;650;257112;22528;276184;2;299680;3145728;323176;163208757248;346672;0;355756;1;357726;1.0;366160
c_ea_LB_C06_fat_09;7937;78143;1831;113388;4450;133828;0;134196;19;136167;8;139111;5;142055;0;143396;1;143764;185;147566;10;153446;4;157495;6;160439;0;163383;0;166327;0;169271;0;172215;0;175159;0;178103;0;181047;0;183991;0;186935;10;189879;0;192823;0;195767;0;198711;0;201655;0;204599;9;207543;432;212318;31;221860;216;233612;261;245364;650;257116;137216;276192;16;299688;3145728;323184;163208757248;346680;0;355756;1;357727;1.0;366164
c_ea_LB_C06_fat_10;7938;78147;1832;113392;7724;133830;0;134197;19;136168;8;139112;5;142056;0;143397;1;143765;185;147568;10;153448;4;157496;6;160440;0;163384;0;166328;0;169272;0;172216;0;175160;0;178104;0;181048;0;183992;0;186936;10;189880;0;192824;0;195768;0;198712;0;201656;0;204600;9;207544;432;212320;30;221864;216;233616;512;245368;650;257120;88064;276200;8;299696;3145728;323192;163208757248;346688;0;355757;1;357728;1.0;366168
c_ea_LB_C06_mus_01;7939;78151;1833;113396;6614;133832;0;134197;19;136169;8;139113;6;142057;0;143397;1;143765;185;147570;10;153450;3;157497;6;160441;0;163385;0;166329;0;169273;0;172217;0;175161;0;178105;0;181049;0;183993;0;186937;10;189881;0;192825;0;195769;0;198713;0;201657;0;204601;9;207545;432;212322;3;221868;211;233620;260;245372;640;257124;6144;276208;16;299704;3145728;323200;163208757248;346696;0;355757;1;357729;1.0;366172
c_ea_LB_C06_mus_02;7940;78155;1834;113400;6615;133834;0;134197;19;136170;8;139114;6;142058;0;143397;1;143765;185;147572;10;153452;3;157498;6;160442;0;163386;0;166330;0;169274;0;172218;0;175162;0;178106;0;181050;0;183994;0;186938;10;189882;0;192826;0;195770;0;198714;0;201658;0;204602;9;207546;432;212324;38;221872;211;233624;260;245376;640;257128;202752;276216;8;299712;3145728;323208;163208757248;346704;0;355757;1;357730;1.0;366176
c_ea_LB_C06_mus_03;7941;78159;1835;113404;6616;133836;0;134197;19;136171;8;139115;6;142059;0;143397;1;143765;185;147574;10;153454;3;157499;6;160443;0;163387;0;166331;0;169275;0;172219;0;175163;0;178107;0;181051;0;183995;0;186939;10;189883;0;192827;0;195771;0;198715;0;201659;0;204603;9;207547;432;212326;47;221876;211;233628;281;245380;640;257132;202752;276224;4;299720;3145728;323216;163208757248;346712;0;355757;1;357731;1.0;366180
c_ea_LB_C06_mus_04;7942;78163;1836;113408;6617;133838;0;134197;19;136172;8;139116;6;142060;0;143397;1;143765;185;147576;10;153456;3;157500;6;160444;0;163388;0;166332;0;169276;0;172220;0;175164;0;178108;0;181052;0;183996;0;186940;10;189884;0;192828;0;195772;0;198716;0;201660;0;204604;9;207548;432;212328;3;221880;211;233632;260;245384;640;257136;6144;276232;2;299728;3145728;323224;163208757248;346720;0;355757;1;357732;1.0;366184
c_ea_LB_C06_mus_05;7943;78167;1837;113412;7311;133840;0;134197;19;136173;8;139117;6;142061;0;143397;1;143765;185;147578;10;153458;3;157501;6;160445;0;163389;0;166333;0;169277;0;172221;0;175165;0;178109;0;181053;0;183997;0;186941;10;189885;0;192829;0;195773;0;198717;0;201661;0;204605;9;207549;432;212330;38;221884;211;233636;281;245388;640;257140;71680;276240;16;299736;3145728;323232;163208757248;346728;0;355757;1;357733;1.0;366188
c_ea_LB_C06_mus_06;7944;78171;1838;113416;7312;133842;0;134197;19;136174;8;139118;5;142062;0;143397;1;143765;185;147580;10;153460;3;157502;6;160446;0;163390;0;166334;0;169278;0;172222;0;175166;0;178110;0;181054;0;183998;0;186942;10;189886;0;192830;0;195774;0;198718;0;201662;0;204606;9;207550;432;212332;1;221888;211;233640;260;245392;640;257144;71680;276248;8;299744;3145728;323240;163208757248;346736;0;355757;1;357734;1.0;366192
c_ea_LB_C06_mus_07;7945;78175;1839;113420;7313;133844;0;134197;19;136175;8;139119;5;142063;0;143397;1;143765;185;147582;10;153462;3;157503;6;160447;0;163391;0;166335;0;169279;0;172223;0;175167;0;178111;0;181055;0;183999;0;186943;10;189887;0;192831;0;195775;0;198719;0;201663;0;204607;9;207551;432;212334;2;221892;211;233644;260;245396;640;257148;6144;276256;4;299752;3145728;323248;163208757248;346744;0;355757;1;357735;1.0;366196
c_ea_LB_C06_mus_08;7946;78179;1840;113424;5931;133846;0;134198;19;136176;8;139120;5;142064;0;143398;1;143766;185;147584;10;153464;3;157504;6;160448;0;163392;0;166336;0;169280;0;172224;0;175168;0;178112;0;181056;0;184000;0;186944;10;189888;0;192832;0;195776;0;198720;0;201664;0;204608;9;207552;432;212336;3;221896;211;233648;260;245400;640;257152;22528;276264;2;299760;3145728;323256;163208757248;346752;0;355758;1;357736;1.0;366200
c_ea_LB_C06_mus_09;7947;78183;1841;113428;6497;133848;0;134198;19;136177;8;139121;5;142065;0;143398;1;143766;185;147586;10;153466;3;157505;6;160449;0;163393;0;166337;0;169281;0;172225;0;175169;0;178113;0;181057;0;184001;0;186945;10;189889;0;192833;0;195777;0;198721;0;201665;0;204609;9;207553;432;212338;1;221900;211;233652;281;245404;640;257156;137216;276272;16;299768;3145728;323264;163208757248;346760;0;355758;1;357737;1.0;366204
c_ea_LB_C06_mus_10;7948;78187;1842;113432;6618;133850;0;134198;19;136178;8;139122;5;142066;0;143398;1;143766;185;147588;10;153468;3;157506;6;160450;0;163394;0;166338;0;169282;0;172226;0;175170;0;178114;3;181058;0;184002;0;186946;10;189890;0;192834;0;195778;0;198722;0;201666;0;204610;9;207554;432;212340;2;221904;211;233656;260;245408;640;257160;88064;276280;8;299776;3145728;323272;163208757248;346768;0;355758;1;357738;1.0;366208
c_ea_LB_C06_nrl_01;7949;78191;1843;113436;6141;133852;0;134198;19;136179;8;139123;6;142067;0;143398;1;143766;185;147590;10;153470;2;157507;6;160451;0;163395;0;166339;0;169283;0;172227;0;175171;0;178115;0;181059;0;184003;0;186947;10;189891;0;192835;0;195779;0;198723;0;201667;0;204611;9;207555;432;212342;35;221908;213;233660;242;245412;638;257164;71680;276288;16;299784;3145728;323280;25769803776;346776;0;355758;1;357739;1.0;366212
c_ea_LB_C06_nrl_02;7950;78195;1844;113440;6116;133854;0;134198;19;136180;8;139124;6;142068;0;143398;1;143766;185;147592;10;153472;2;157508;6;160452;0;163396;0;166340;0;169284;0;172228;0;175172;0;178116;0;181060;0;184004;0;186948;10;189892;0;192836;0;195780;0;198724;0;201668;0;204612;9;207556;432;212344;17;221912;213;233664;255;245416;638;257168;6144;276296;8;299792;3145728;323288;25769803776;346784;0;355758;1;357740;1.0;366216
